Fecha;Vendedor;Tienda;Producto;Medio de pago;Calificación por atención;Club cliente frecuente;Valor
44441;Ambrosio;Tienda D;Código digital PSN;Efectivo;Positiva;No;45642
44467;Agustín;Tienda B;Código digital XBOX;Débito;Positiva;No;44871
44683;Kike;Tienda B;Suscripción;Efectivo;Negativa;No;37102
44457;Ambrosio;Tienda D;Código digital STEAM;Crédito;Negativa;Si;43312
44626;Agustín;Tienda B;Preventa Juego XBOX;Crédito;Positiva;Si;43961
44325;Francisco;Tienda C;Preventa Juego PS5;Crédito;Positiva;Si;45929
44491;Francisco;Tienda C;Suscripción;Débito;Negativa;No;46436
44402;Ambrosio;Tienda D;Código digital STEAM;Crédito;Positiva;Si;44739
44468;María;Tienda A;Juego PS5;Crédito;Negativa;Si;49250
44487;Agustín;Tienda B;Preventa Juego NSW;Crédito;Positiva;No;41266
44375;Diego;Tienda C;Juego NSW;Efectivo;Neutra;No;42020
44774;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;Positiva;No;61676
44242;Agustín;Tienda B;Preventa Juego STEAM;Débito;Positiva;No;50221
44647;Kike;Tienda B;Juego PS5;Débito;Negativa;No;64914
44769;Ambrosio;Tienda D;Suscripción;Crédito;Negativa;No;50530
44225;Ambrosio;Tienda D;Código digital XBOX;Crédito;Negativa;No;60301
44697;Agustín;Tienda B;Preventa Juego XBOX;Crédito;Neutra;Si;42861
44605;María;Tienda A;Preventa Juego NSW;Efectivo;Positiva;Si;45578
44429;Agustín;Tienda B;Preventa Juego XBOX;Efectivo;Neutra;Si;41509
44528;Antonio;Tienda D;Juego PS5;Crédito;Positiva;Si;49802
44434;Francisco;Tienda C;Juego NSW;Crédito;Neutra;No;60884
44532;Francisco;Tienda C;Código digital PSN;Efectivo;Neutra;No;43873
44810;Francisco;Tienda C;Preventa Juego NSW;Crédito;Neutra;No;28227
44268;Agustín;Tienda B;Preventa Juego NSW;Débito;Positiva;Si;43621
44698;Ambrosio;Tienda D;Juego XBOX;Débito;Neutra;Si;42783
44817;Francisco;Tienda C;Preventa Juego NSW;Débito;Neutra;No;52291
44585;Agustín;Tienda B;Preventa Juego STEAM;Crédito;Negativa;No;36298
44403;Antonio;Tienda D;Código digital NSW;Débito;Negativa;Si;35208
44446;Kike;Tienda B;Preventa Juego NSW;Efectivo;Neutra;Si;30521
44572;María;Tienda A;Preventa Juego XBOX;Débito;Positiva;No;51745
44606;María;Tienda A;Código digital NSW;Débito;Neutra;Si;46422
44632;María;Tienda A;Juego XBOX;Débito;Neutra;Si;53303
44715;Francisco;Tienda C;Juego PC;Débito;Neutra;Si;40342
44466;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Positiva;Si;41036
44604;Matías;Tienda A;Preventa Juego NSW;Débito;Positiva;Si;50295
44290;María;Tienda A;Preventa Juego STEAM;Crédito;Neutra;Si;56112
44273;Matías;Tienda A;Preventa Juego STEAM;Crédito;Negativa;Si;61615
44560;Diego;Tienda C;Preventa Juego STEAM;Efectivo;Positiva;Si;37317
44841;Diego;Tienda C;Suscripción;Débito;Neutra;Si;60967
44629;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;Negativa;Si;43210
44722;Matías;Tienda A;Código digital XBOX;Débito;Negativa;Si;61848
44432;Agustín;Tienda B;Juego PC;Débito;Positiva;Si;49276
44476;Matías;Tienda A;Juego PS5;Efectivo;Positiva;No;47361
44823;Ambrosio;Tienda D;Preventa Juego NSW;Débito;Negativa;Si;29555
44262;Kike;Tienda B;Preventa Juego STEAM;Débito;Positiva;No;64116
44332;Kike;Tienda B;Suscripción;Crédito;Neutra;No;52475
44461;María;Tienda A;Preventa Juego NSW;Débito;Neutra;No;33901
44428;María;Tienda A;Juego XBOX;Débito;Neutra;Si;31498
44406;Agustín;Tienda B;Código digital XBOX;Efectivo;Negativa;No;33239
44699;Antonio;Tienda D;Preventa Juego STEAM;Débito;Neutra;No;52025
44756;Kike;Tienda B;Juego NSW;Efectivo;Negativa;Si;51426
44266;Francisco;Tienda C;Código digital PSN;Crédito;Positiva;Si;28552
44547;Matías;Tienda A;Código digital PSN;Efectivo;Positiva;No;43530
44522;Agustín;Tienda B;Juego PS5;Débito;Neutra;Si;48013
44715;Kike;Tienda B;Juego PC;Efectivo;Neutra;No;58074
44616;Matías;Tienda A;Preventa Juego STEAM;Efectivo;Neutra;Si;52985
44783;María;Tienda A;Juego PS5;Crédito;Neutra;No;34018
44316;Antonio;Tienda D;Preventa Juego PS5;Efectivo;Neutra;No;37842
44763;Agustín;Tienda B;Suscripción;Efectivo;Neutra;Si;37667
44375;Matías;Tienda A;Código digital XBOX;Débito;Negativa;Si;44079
44621;Ambrosio;Tienda D;Juego PC;Crédito;Positiva;No;47642
44539;Kike;Tienda B;Código digital XBOX;Efectivo;Positiva;No;48871
44811;Kike;Tienda B;Preventa Juego STEAM;Efectivo;Positiva;Si;39623
44738;Ambrosio;Tienda D;Suscripción;Débito;Positiva;Si;64483
44516;María;Tienda A;Preventa Juego PS5;Débito;Negativa;Si;54434
44317;Kike;Tienda B;Juego PS5;Crédito;Neutra;Si;64177
44637;María;Tienda A;Juego PC;Efectivo;Neutra;Si;28763
44543;Diego;Tienda C;Juego PS5;Débito;Positiva;Si;35128
44651;Francisco;Tienda C;Preventa Juego STEAM;Débito;Neutra;No;51545
44680;Ambrosio;Tienda D;Juego PS5;Efectivo;Positiva;Si;55325
44645;María;Tienda A;Código digital PSN;Crédito;Positiva;Si;29978
44430;Kike;Tienda B;Código digital XBOX;Crédito;Positiva;Si;31909
44454;María;Tienda A;Juego NSW;Crédito;Positiva;Si;56089
44640;Francisco;Tienda C;Suscripción;Débito;Neutra;No;29826
44770;Antonio;Tienda D;Código digital NSW;Crédito;Neutra;Si;44681
44738;Matías;Tienda A;Juego NSW;Débito;Positiva;Si;33041
44647;Ambrosio;Tienda D;Código digital NSW;Débito;Negativa;No;29558
44391;Antonio;Tienda D;Preventa Juego PS5;Crédito;Positiva;Si;31448
44756;María;Tienda A;Código digital STEAM;Débito;Neutra;No;57619
44715;Agustín;Tienda B;Juego PS5;Débito;Negativa;Si;61955
44376;Antonio;Tienda D;Preventa Juego XBOX;Débito;Negativa;Si;53556
44505;Kike;Tienda B;Juego PS5;Débito;Negativa;No;58829
44287;Francisco;Tienda C;Juego PC;Crédito;Positiva;Si;49771
44422;Ambrosio;Tienda D;Juego NSW;Débito;Negativa;No;39592
44295;Agustín;Tienda B;Preventa Juego PS5;Crédito;Positiva;Si;61617
44835;Antonio;Tienda D;Suscripción;Crédito;Neutra;Si;33466
44403;Matías;Tienda A;Juego NSW;Crédito;Positiva;Si;52835
44518;Kike;Tienda B;Preventa Juego XBOX;Efectivo;Positiva;No;32386
44283;Francisco;Tienda C;Juego XBOX;Crédito;Positiva;Si;42512
44565;Kike;Tienda B;Preventa Juego XBOX;Efectivo;Neutra;No;54784
44529;Diego;Tienda C;Juego XBOX;Efectivo;Negativa;Si;63975
44815;Matías;Tienda A;Preventa Juego PS5;Crédito;Negativa;No;36617
44461;Ambrosio;Tienda D;Código digital PSN;Crédito;Positiva;Si;45696
44639;Francisco;Tienda C;Suscripción;Débito;Positiva;No;46726
44558;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Neutra;No;37468
44706;María;Tienda A;Juego NSW;Efectivo;Negativa;No;64883
44710;Ambrosio;Tienda D;Preventa Juego STEAM;Efectivo;Negativa;Si;45212
44383;Matías;Tienda A;Preventa Juego NSW;Efectivo;Positiva;Si;39439
44714;Matías;Tienda A;Preventa Juego STEAM;Efectivo;Negativa;Si;31908
44807;Ambrosio;Tienda D;Código digital PSN;Débito;Neutra;Si;44191
44862;Francisco;Tienda C;Código digital STEAM;Débito;Positiva;No;31998
44756;Agustín;Tienda B;Juego PS5;Crédito;Negativa;No;29449
44250;Diego;Tienda C;Preventa Juego STEAM;Efectivo;Neutra;No;57086
44370;Ambrosio;Tienda D;Juego XBOX;Crédito;Positiva;Si;38353
44284;Francisco;Tienda C;Preventa Juego NSW;Débito;Positiva;Si;63945
44512;Ambrosio;Tienda D;Juego PC;Débito;Positiva;Si;61157
44819;Francisco;Tienda C;Juego PC;Efectivo;Positiva;No;55089
44843;Antonio;Tienda D;Suscripción;Efectivo;Neutra;No;58840
44242;Antonio;Tienda D;Código digital XBOX;Efectivo;Positiva;No;62388
44342;María;Tienda A;Suscripción;Débito;Positiva;Si;35105
44303;María;Tienda A;Código digital XBOX;Efectivo;Positiva;Si;38843
44358;Antonio;Tienda D;Suscripción;Efectivo;Neutra;Si;54717
44514;María;Tienda A;Preventa Juego XBOX;Débito;Neutra;Si;47356
44519;María;Tienda A;Código digital STEAM;Débito;Neutra;No;59445
44811;Francisco;Tienda C;Preventa Juego NSW;Efectivo;Negativa;Si;55011
44620;Ambrosio;Tienda D;Juego NSW;Efectivo;Neutra;No;60433
44202;Agustín;Tienda B;Código digital XBOX;Crédito;Neutra;Si;48924
44767;Francisco;Tienda C;Juego PS5;Crédito;Positiva;No;32725
44466;Diego;Tienda C;Suscripción;Crédito;Negativa;Si;58064
44485;Antonio;Tienda D;Juego NSW;Débito;Negativa;Si;33944
44666;Antonio;Tienda D;Código digital XBOX;Débito;Neutra;Si;48055
44615;Matías;Tienda A;Preventa Juego STEAM;Efectivo;Negativa;Si;41220
44778;Francisco;Tienda C;Juego XBOX;Crédito;Neutra;No;42888
44488;Matías;Tienda A;Preventa Juego PS5;Crédito;Positiva;No;47881
44380;Antonio;Tienda D;Juego NSW;Efectivo;Negativa;No;44237
44301;Matías;Tienda A;Juego PS5;Débito;Neutra;No;54770
44823;Francisco;Tienda C;Preventa Juego PS5;Débito;Negativa;No;32310
44720;Francisco;Tienda C;Preventa Juego STEAM;Débito;Negativa;No;28963
44411;María;Tienda A;Preventa Juego XBOX;Débito;Positiva;No;63673
44289;María;Tienda A;Suscripción;Efectivo;Neutra;No;46059
44802;Antonio;Tienda D;Suscripción;Débito;Negativa;No;35691
44390;Kike;Tienda B;Juego PC;Débito;Negativa;Si;34516
44342;María;Tienda A;Suscripción;Débito;Negativa;No;51453
44533;Antonio;Tienda D;Juego XBOX;Efectivo;Positiva;No;31846
44691;Antonio;Tienda D;Suscripción;Efectivo;Negativa;No;31400
44369;Matías;Tienda A;Código digital STEAM;Efectivo;Negativa;No;49917
44518;Diego;Tienda C;Juego XBOX;Crédito;Negativa;Si;55384
44674;Ambrosio;Tienda D;Suscripción;Efectivo;Negativa;No;62233
44417;Antonio;Tienda D;Juego PC;Débito;Positiva;No;63070
44652;Matías;Tienda A;Juego NSW;Crédito;Positiva;Si;52256
44468;Kike;Tienda B;Juego XBOX;Efectivo;Positiva;Si;38155
44383;Francisco;Tienda C;Suscripción;Crédito;Neutra;No;30130
44551;Kike;Tienda B;Juego PC;Débito;Neutra;Si;62181
44203;Diego;Tienda C;Preventa Juego NSW;Crédito;Neutra;No;46259
44779;Agustín;Tienda B;Juego NSW;Débito;Neutra;No;37871
44485;María;Tienda A;Código digital PSN;Crédito;Negativa;Si;36804
44623;Francisco;Tienda C;Juego NSW;Efectivo;Positiva;No;59803
44329;Kike;Tienda B;Código digital XBOX;Crédito;Positiva;No;50423
44344;Antonio;Tienda D;Preventa Juego XBOX;Crédito;Positiva;No;60751
44342;Agustín;Tienda B;Código digital PSN;Débito;Neutra;No;42475
44865;Kike;Tienda B;Código digital PSN;Débito;Negativa;No;49028
44530;Antonio;Tienda D;Preventa Juego PS5;Efectivo;Neutra;No;58567
44274;Diego;Tienda C;Juego NSW;Débito;Neutra;Si;42860
44396;Kike;Tienda B;Juego PC;Efectivo;Neutra;No;32805
44740;María;Tienda A;Juego PS5;Débito;Neutra;Si;47334
44597;Agustín;Tienda B;Preventa Juego XBOX;Efectivo;Neutra;Si;40222
44618;María;Tienda A;Preventa Juego XBOX;Crédito;Positiva;Si;51056
44739;Antonio;Tienda D;Juego NSW;Débito;Neutra;Si;45147
44400;Francisco;Tienda C;Juego NSW;Débito;Positiva;Si;42332
44393;Ambrosio;Tienda D;Código digital PSN;Débito;Negativa;No;52532
44806;Kike;Tienda B;Código digital XBOX;Crédito;Neutra;No;63365
44806;Francisco;Tienda C;Juego PC;Efectivo;Neutra;Si;57026
44829;Antonio;Tienda D;Código digital STEAM;Crédito;Positiva;No;55458
44817;Diego;Tienda C;Juego PS5;Efectivo;Positiva;No;42101
44539;Ambrosio;Tienda D;Código digital STEAM;Crédito;Neutra;Si;58029
44234;Antonio;Tienda D;Juego NSW;Crédito;Positiva;Si;39805
44352;Antonio;Tienda D;Código digital XBOX;Débito;Positiva;No;38026
44261;Kike;Tienda B;Juego PC;Efectivo;Negativa;Si;47430
44217;Francisco;Tienda C;Código digital XBOX;Crédito;Neutra;No;52229
44848;Matías;Tienda A;Juego PC;Crédito;Neutra;Si;47199
44380;María;Tienda A;Juego PS5;Crédito;Negativa;Si;32596
44711;Kike;Tienda B;Juego PS5;Crédito;Positiva;No;35325
44281;Agustín;Tienda B;Juego PS5;Débito;Positiva;No;43191
44766;Matías;Tienda A;Preventa Juego NSW;Débito;Neutra;No;64892
44237;Agustín;Tienda B;Suscripción;Débito;Neutra;No;52788
44305;Antonio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;No;46897
44747;Francisco;Tienda C;Juego PS5;Efectivo;Negativa;No;41272
44808;Matías;Tienda A;Juego PS5;Débito;Positiva;Si;46409
44462;Diego;Tienda C;Juego XBOX;Crédito;Positiva;Si;36306
44237;María;Tienda A;Preventa Juego PS5;Crédito;Neutra;No;63244
44538;Francisco;Tienda C;Suscripción;Crédito;Positiva;Si;45132
44488;Kike;Tienda B;Juego NSW;Débito;Neutra;No;54087
44357;Ambrosio;Tienda D;Preventa Juego STEAM;Efectivo;Neutra;Si;53466
44648;Francisco;Tienda C;Preventa Juego XBOX;Crédito;Negativa;Si;56587
44323;Agustín;Tienda B;Juego XBOX;Efectivo;Positiva;Si;62614
44343;María;Tienda A;Juego PS5;Efectivo;Negativa;No;39603
44561;Diego;Tienda C;Código digital XBOX;Débito;Positiva;Si;37201
44492;Ambrosio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;Si;35237
44642;Diego;Tienda C;Código digital STEAM;Débito;Negativa;No;51297
44611;Agustín;Tienda B;Suscripción;Crédito;Neutra;Si;35180
44847;Kike;Tienda B;Código digital STEAM;Efectivo;Negativa;Si;50594
44358;Ambrosio;Tienda D;Suscripción;Débito;Neutra;Si;32600
44838;Diego;Tienda C;Preventa Juego NSW;Débito;Negativa;No;54009
44236;María;Tienda A;Preventa Juego STEAM;Crédito;Negativa;No;54281
44521;Kike;Tienda B;Código digital STEAM;Crédito;Neutra;No;63174
44316;María;Tienda A;Juego PC;Efectivo;Neutra;No;42930
44483;Agustín;Tienda B;Código digital STEAM;Débito;Neutra;Si;57423
44546;Ambrosio;Tienda D;Suscripción;Crédito;Negativa;No;64283
44347;Agustín;Tienda B;Juego PS5;Débito;Neutra;Si;57619
44710;Agustín;Tienda B;Juego NSW;Crédito;Positiva;Si;31769
44252;Francisco;Tienda C;Preventa Juego XBOX;Crédito;Positiva;No;54433
44770;Antonio;Tienda D;Preventa Juego NSW;Débito;Positiva;Si;28332
44565;Antonio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;Si;35146
44414;María;Tienda A;Suscripción;Efectivo;Negativa;Si;38710
44642;Matías;Tienda A;Preventa Juego NSW;Crédito;Positiva;Si;45995
44797;Kike;Tienda B;Preventa Juego XBOX;Crédito;Neutra;No;34023
44514;Ambrosio;Tienda D;Juego PS5;Crédito;Positiva;Si;29968
44283;Diego;Tienda C;Juego NSW;Efectivo;Negativa;Si;47384
44309;Diego;Tienda C;Juego PS5;Débito;Neutra;Si;40376
44456;Diego;Tienda C;Juego NSW;Crédito;Negativa;Si;59039
44299;Antonio;Tienda D;Código digital NSW;Débito;Positiva;Si;62790
44637;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;Positiva;No;43856
44666;Kike;Tienda B;Preventa Juego NSW;Débito;Positiva;Si;37491
44436;Matías;Tienda A;Preventa Juego STEAM;Efectivo;Positiva;No;49890
44236;María;Tienda A;Juego PC;Débito;Neutra;Si;41335
44436;Ambrosio;Tienda D;Código digital XBOX;Débito;Positiva;Si;53835
44251;Matías;Tienda A;Preventa Juego XBOX;Efectivo;Negativa;No;46373
44377;Agustín;Tienda B;Preventa Juego NSW;Efectivo;Negativa;Si;60777
44626;Kike;Tienda B;Juego XBOX;Efectivo;Negativa;Si;60026
44581;Antonio;Tienda D;Juego PS5;Débito;Positiva;Si;53902
44793;Antonio;Tienda D;Juego NSW;Crédito;Positiva;No;33730
44281;Ambrosio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;No;42341
44233;Agustín;Tienda B;Código digital XBOX;Efectivo;Positiva;Si;40016
44210;María;Tienda A;Código digital XBOX;Crédito;Positiva;Si;64285
44245;Kike;Tienda B;Código digital PSN;Débito;Positiva;Si;35425
44668;Kike;Tienda B;Preventa Juego NSW;Crédito;Positiva;Si;43588
44855;Kike;Tienda B;Juego PC;Crédito;Neutra;Si;36439
44359;Diego;Tienda C;Preventa Juego NSW;Crédito;Negativa;No;63148
44519;Antonio;Tienda D;Preventa Juego XBOX;Débito;Negativa;No;42223
44527;Agustín;Tienda B;Preventa Juego XBOX;Crédito;Positiva;No;46586
44839;Matías;Tienda A;Juego PS5;Débito;Neutra;Si;33245
44663;Agustín;Tienda B;Código digital NSW;Efectivo;Negativa;No;39205
44680;Kike;Tienda B;Juego PS5;Crédito;Neutra;No;38937
44521;Ambrosio;Tienda D;Juego XBOX;Débito;Neutra;No;51367
44357;Kike;Tienda B;Código digital XBOX;Crédito;Neutra;Si;39416
44247;Matías;Tienda A;Código digital XBOX;Crédito;Negativa;No;51426
44407;Diego;Tienda C;Preventa Juego STEAM;Crédito;Neutra;Si;49975
44330;María;Tienda A;Juego PC;Efectivo;Neutra;Si;36109
44259;Antonio;Tienda D;Código digital PSN;Efectivo;Negativa;No;46402
44584;Francisco;Tienda C;Código digital PSN;Efectivo;Positiva;Si;31261
44302;Kike;Tienda B;Preventa Juego STEAM;Efectivo;Negativa;No;58080
44642;Kike;Tienda B;Preventa Juego NSW;Crédito;Neutra;Si;50811
44380;Matías;Tienda A;Juego PC;Crédito;Neutra;No;50770
44799;María;Tienda A;Preventa Juego NSW;Crédito;Positiva;Si;49890
44830;Francisco;Tienda C;Preventa Juego PS5;Efectivo;Neutra;Si;53306
44693;María;Tienda A;Juego XBOX;Crédito;Neutra;No;56065
44634;Francisco;Tienda C;Juego NSW;Efectivo;Positiva;No;56658
44271;Antonio;Tienda D;Código digital STEAM;Crédito;Positiva;No;44048
44726;Diego;Tienda C;Código digital XBOX;Efectivo;Neutra;Si;33438
44854;Matías;Tienda A;Código digital STEAM;Efectivo;Neutra;No;51510
44644;María;Tienda A;Juego PS5;Débito;Positiva;No;49205
44605;Francisco;Tienda C;Juego PC;Crédito;Negativa;No;42482
44340;María;Tienda A;Código digital NSW;Efectivo;Negativa;Si;64130
44264;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;Neutra;Si;35435
44526;Agustín;Tienda B;Código digital XBOX;Crédito;Positiva;No;50537
44553;Francisco;Tienda C;Juego XBOX;Débito;Neutra;No;28142
44794;Matías;Tienda A;Juego PS5;Crédito;Negativa;No;38262
44541;Kike;Tienda B;Preventa Juego XBOX;Débito;Positiva;Si;39229
44268;Diego;Tienda C;Juego PC;Débito;Positiva;No;57615
44367;Antonio;Tienda D;Juego PS5;Crédito;Positiva;No;52117
44444;Matías;Tienda A;Juego PS5;Crédito;Neutra;Si;36743
44292;Matías;Tienda A;Código digital XBOX;Efectivo;Positiva;No;32812
44211;Diego;Tienda C;Código digital STEAM;Crédito;Negativa;No;31488
44533;Kike;Tienda B;Preventa Juego NSW;Crédito;Neutra;Si;58874
44362;Francisco;Tienda C;Preventa Juego NSW;Crédito;Neutra;No;54057
44585;Matías;Tienda A;Juego XBOX;Crédito;Negativa;Si;52970
44307;Kike;Tienda B;Preventa Juego NSW;Crédito;Negativa;Si;44944
44627;María;Tienda A;Código digital NSW;Efectivo;Neutra;Si;62752
44678;Diego;Tienda C;Juego NSW;Débito;Negativa;Si;37231
44233;Diego;Tienda C;Código digital XBOX;Débito;Negativa;Si;47313
44710;Matías;Tienda A;Preventa Juego PS5;Débito;Positiva;Si;29213
44461;Agustín;Tienda B;Código digital PSN;Crédito;Neutra;Si;28907
44412;María;Tienda A;Juego NSW;Crédito;Neutra;No;45323
44598;Antonio;Tienda D;Juego PC;Efectivo;Negativa;No;30765
44659;María;Tienda A;Código digital STEAM;Débito;Positiva;Si;43488
44545;Diego;Tienda C;Juego PS5;Efectivo;Positiva;Si;41871
44625;Kike;Tienda B;Juego XBOX;Crédito;Neutra;Si;30080
44390;Kike;Tienda B;Juego NSW;Crédito;Negativa;Si;39624
44726;Ambrosio;Tienda D;Preventa Juego NSW;Efectivo;Positiva;No;52556
44603;Francisco;Tienda C;Preventa Juego XBOX;Débito;Positiva;Si;38066
44361;Francisco;Tienda C;Preventa Juego XBOX;Débito;Positiva;No;42744
44681;Francisco;Tienda C;Juego PC;Débito;Neutra;No;33097
44610;Diego;Tienda C;Juego XBOX;Débito;Positiva;Si;33962
44644;Diego;Tienda C;Juego XBOX;Débito;Positiva;Si;33056
44586;Kike;Tienda B;Código digital XBOX;Crédito;Neutra;No;35892
44526;Francisco;Tienda C;Código digital STEAM;Débito;Positiva;Si;43984
44378;Antonio;Tienda D;Preventa Juego XBOX;Débito;Negativa;No;47674
44530;Kike;Tienda B;Preventa Juego PS5;Débito;Negativa;Si;42917
44342;Kike;Tienda B;Código digital NSW;Débito;Negativa;Si;53201
44757;Antonio;Tienda D;Suscripción;Crédito;Negativa;Si;54091
44373;Agustín;Tienda B;Juego PS5;Efectivo;Negativa;No;52633
44526;Ambrosio;Tienda D;Juego PS5;Efectivo;Positiva;No;35377
44688;María;Tienda A;Juego PC;Crédito;Neutra;No;50601
44653;Francisco;Tienda C;Juego NSW;Crédito;Negativa;Si;32551
44484;María;Tienda A;Código digital PSN;Débito;Neutra;Si;50660
44220;Kike;Tienda B;Juego XBOX;Débito;Neutra;Si;44601
44217;María;Tienda A;Código digital NSW;Débito;Positiva;No;64562
44617;Matías;Tienda A;Preventa Juego NSW;Efectivo;Negativa;No;47919
44360;Ambrosio;Tienda D;Código digital PSN;Crédito;Positiva;Si;35369
44487;Ambrosio;Tienda D;Código digital XBOX;Débito;Negativa;Si;36249
44782;Ambrosio;Tienda D;Juego XBOX;Efectivo;Negativa;No;62778
44735;Antonio;Tienda D;Juego PS5;Débito;Positiva;Si;48670
44545;Kike;Tienda B;Código digital PSN;Débito;Negativa;No;54317
44690;María;Tienda A;Juego NSW;Efectivo;Neutra;No;48165
44312;María;Tienda A;Preventa Juego NSW;Efectivo;Neutra;No;30175
44555;Agustín;Tienda B;Código digital PSN;Crédito;Neutra;Si;44733
44713;Matías;Tienda A;Código digital PSN;Débito;Negativa;Si;43851
44292;Antonio;Tienda D;Código digital PSN;Efectivo;Negativa;No;53175
44295;Matías;Tienda A;Juego PC;Efectivo;Positiva;No;49273
44821;Ambrosio;Tienda D;Preventa Juego NSW;Débito;Neutra;Si;46433
44391;Francisco;Tienda C;Código digital XBOX;Débito;Negativa;No;42265
44636;Matías;Tienda A;Juego PC;Crédito;Positiva;Si;51694
44241;Agustín;Tienda B;Preventa Juego STEAM;Crédito;Neutra;Si;43501
44731;Ambrosio;Tienda D;Juego NSW;Crédito;Neutra;No;52202
44544;Agustín;Tienda B;Suscripción;Efectivo;Neutra;Si;46849
