Fecha;Vendedor;Tienda;Producto;Medio de pago;Valor
30-11-2021;Diego;Tienda C;Preventa Juego XBOX;Débito;$38.491
03-12-2021;Diego;Tienda C;Preventa Juego PS5;Débito;$58.046
13-01-2021;Matías;Tienda A;Juego NSW;Crédito;$44.957
11-05-2022;María;Tienda A;Suscripción;Crédito;$59.775
20-04-2021;Francisco;Tienda C;Juego NSW;Débito;$62.863
27-05-2021;Francisco;Tienda C;Juego PC;Crédito;$29.520
19-09-2021;Kike;Tienda B;Preventa Juego NSW;Crédito;$58.646
14-01-2021;Ambrosio;Tienda D;Código digital XBOX;Crédito;$28.706
28-02-2021;Agustín;Tienda B;Juego XBOX;Crédito;$48.934
04-07-2021;Agustín;Tienda B;Preventa Juego PS5;Crédito;$42.767
10-02-2021;Kike;Tienda B;Preventa Juego NSW;Crédito;$56.063
28-11-2021;María;Tienda A;Preventa Juego STEAM;Débito;$54.635
22-09-2021;Antonio;Tienda D;Juego XBOX;Crédito;$42.530
18-08-2022;Francisco;Tienda C;Juego XBOX;Débito;$60.386
13-03-2022;Agustín;Tienda B;Código digital NSW;Débito;$49.924
13-01-2022;Diego;Tienda C;Preventa Juego STEAM;Débito;$49.883
07-03-2022;Francisco;Tienda C;Preventa Juego XBOX;Débito;$42.283
08-12-2021;Antonio;Tienda D;Preventa Juego NSW;Débito;$56.227
23-07-2022;Francisco;Tienda C;Juego XBOX;Crédito;$38.702
13-12-2021;Kike;Tienda B;Juego PS5;Débito;$31.452
17-08-2021;Antonio;Tienda D;Juego XBOX;Crédito;$42.680
16-09-2022;Francisco;Tienda C;Juego XBOX;Débito;$44.654
31-10-2021;Agustín;Tienda B;Preventa Juego PS5;Crédito;$52.725
09-11-2021;Ambrosio;Tienda D;Código digital NSW;Crédito;$47.529
31-10-2021;Francisco;Tienda C;Código digital PSN;Débito;$42.102
22-11-2021;Antonio;Tienda D;Preventa Juego PS5;Crédito;$55.496
16-01-2022;Antonio;Tienda D;Juego PC;Débito;$32.082
18-09-2021;Antonio;Tienda D;Código digital XBOX;Débito;$59.666
17-04-2022;María;Tienda A;Suscripción;Débito;$52.740
19-05-2022;Ambrosio;Tienda D;Preventa Juego PS5;Crédito;$51.919
17-11-2021;Kike;Tienda B;Preventa Juego XBOX;Débito;$38.446
11-10-2022;Diego;Tienda C;Preventa Juego NSW;Débito;$49.673
30-05-2022;Matías;Tienda A;Suscripción;Crédito;$37.246
21-02-2022;María;Tienda A;Juego NSW;Débito;$36.975
14-06-2022;Diego;Tienda C;Preventa Juego XBOX;Débito;$47.852
05-10-2021;María;Tienda A;Código digital NSW;Débito;$60.271
21-06-2021;Matías;Tienda A;Juego XBOX;Débito;$50.540
17-08-2021;Antonio;Tienda D;Preventa Juego XBOX;Crédito;$50.642
14-11-2021;Kike;Tienda B;Juego PS5;Débito;$64.541
06-09-2021;Francisco;Tienda C;Juego XBOX;Crédito;$44.458
17-04-2022;Diego;Tienda C;Preventa Juego XBOX;Débito;$48.447
29-04-2022;Kike;Tienda B;Juego PC;Crédito;$43.062
29-08-2021;Agustín;Tienda B;Suscripción;Débito;$47.130
10-02-2021;Kike;Tienda B;Código digital STEAM;Crédito;$45.140
07-04-2022;Francisco;Tienda C;Preventa Juego STEAM;Débito;$32.405
08-04-2021;Matías;Tienda A;Código digital NSW;Débito;$31.557
11-10-2021;Matías;Tienda A;Preventa Juego XBOX;Débito;$52.225
19-08-2021;Francisco;Tienda C;Código digital XBOX;Crédito;$57.581
05-02-2021;Ambrosio;Tienda D;Preventa Juego STEAM;Débito;$54.373
02-04-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$42.023
30-11-2021;María;Tienda A;Preventa Juego NSW;Débito;$29.495
28-03-2022;Matías;Tienda A;Preventa Juego NSW;Débito;$38.434
22-09-2022;María;Tienda A;Juego PC;Débito;$50.386
27-12-2021;Antonio;Tienda D;Preventa Juego XBOX;Débito;$34.763
21-04-2021;Diego;Tienda C;Código digital STEAM;Débito;$64.171
22-12-2021;María;Tienda A;Preventa Juego PS5;Débito;$64.805
05-01-2022;Matías;Tienda A;Juego PC;Crédito;$57.770
31-01-2022;Ambrosio;Tienda D;Código digital XBOX;Débito;$37.076
09-09-2021;Diego;Tienda C;Preventa Juego XBOX;Débito;$43.290
22-08-2022;María;Tienda A;Preventa Juego PS5;Crédito;$64.780
21-02-2022;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;$55.407
02-08-2022;María;Tienda A;Código digital PSN;Crédito;$57.931
24-11-2021;Agustín;Tienda B;Código digital NSW;Crédito;$51.095
03-12-2021;Matías;Tienda A;Preventa Juego NSW;Crédito;$61.595
09-09-2021;Antonio;Tienda D;Juego XBOX;Crédito;$39.387
08-07-2021;Agustín;Tienda B;Juego XBOX;Débito;$58.106
06-10-2021;Antonio;Tienda D;Juego PC;Crédito;$43.563
06-05-2021;María;Tienda A;Preventa Juego XBOX;Crédito;$44.201
11-02-2022;Kike;Tienda B;Juego PC;Débito;$29.062
18-11-2021;Matías;Tienda A;Preventa Juego NSW;Débito;$56.979
24-09-2022;Francisco;Tienda C;Código digital XBOX;Débito;$30.148
15-10-2021;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;$53.933
04-04-2022;Francisco;Tienda C;Preventa Juego STEAM;Débito;$39.403
06-12-2021;Ambrosio;Tienda D;Suscripción;Crédito;$54.161
04-07-2022;Ambrosio;Tienda D;Preventa Juego NSW;Crédito;$64.198
19-02-2022;Kike;Tienda B;Juego XBOX;Débito;$35.124
01-10-2021;Francisco;Tienda C;Código digital STEAM;Débito;$34.374
15-10-2021;Agustín;Tienda B;Juego XBOX;Crédito;$46.473
04-07-2021;Diego;Tienda C;Suscripción;Crédito;$64.172
27-04-2021;Agustín;Tienda B;Preventa Juego NSW;Crédito;$32.672
30-07-2021;Kike;Tienda B;Juego XBOX;Crédito;$60.886
03-02-2021;Matías;Tienda A;Juego NSW;Crédito;$64.955
07-09-2022;Diego;Tienda C;Código digital STEAM;Débito;$59.048
22-05-2022;María;Tienda A;Preventa Juego PS5;Crédito;$63.979
28-05-2021;Matías;Tienda A;Código digital STEAM;Débito;$33.808
10-03-2021;María;Tienda A;Juego NSW;Crédito;$32.034
09-08-2022;Diego;Tienda C;Suscripción;Débito;$52.198
19-06-2022;María;Tienda A;Preventa Juego NSW;Crédito;$36.517
28-09-2022;Agustín;Tienda B;Código digital PSN;Crédito;$30.379
07-03-2021;Ambrosio;Tienda D;Juego PS5;Crédito;$29.218
18-04-2022;Diego;Tienda C;Código digital STEAM;Crédito;$33.308
20-01-2022;Matías;Tienda A;Código digital PSN;Débito;$46.933
13-09-2022;Kike;Tienda B;Código digital XBOX;Débito;$51.515
13-03-2022;Antonio;Tienda D;Código digital PSN;Crédito;$64.795
14-05-2022;Agustín;Tienda B;Preventa Juego STEAM;Crédito;$50.112
19-09-2021;María;Tienda A;Código digital PSN;Débito;$53.554
31-01-2021;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;$61.595
14-03-2022;Kike;Tienda B;Código digital PSN;Crédito;$41.160
19-02-2022;Ambrosio;Tienda D;Preventa Juego NSW;Crédito;$30.812
30-05-2021;Antonio;Tienda D;Juego PS5;Débito;$59.169
10-05-2021;Diego;Tienda C;Juego PC;Crédito;$40.137
01-04-2022;Antonio;Tienda D;Juego PC;Crédito;$56.667
22-10-2022;Agustín;Tienda B;Preventa Juego NSW;Crédito;$35.117
19-10-2022;Agustín;Tienda B;Preventa Juego PS5;Débito;$39.197
16-04-2022;Francisco;Tienda C;Preventa Juego NSW;Crédito;$51.305
22-08-2021;Ambrosio;Tienda D;Juego XBOX;Débito;$28.819
24-10-2021;Ambrosio;Tienda D;Juego XBOX;Débito;$50.738
25-03-2022;Agustín;Tienda B;Suscripción;Débito;$62.907
02-08-2021;Matías;Tienda A;Juego PS5;Crédito;$43.812
31-03-2021;Agustín;Tienda B;Código digital NSW;Crédito;$52.295
10-09-2021;Antonio;Tienda D;Preventa Juego NSW;Débito;$36.805
19-03-2021;Francisco;Tienda C;Código digital XBOX;Crédito;$64.509
27-03-2021;Kike;Tienda B;Juego NSW;Débito;$28.664
05-03-2022;Antonio;Tienda D;Preventa Juego XBOX;Crédito;$42.532
30-04-2022;María;Tienda A;Juego PS5;Crédito;$41.909
27-01-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$42.649
17-08-2022;Ambrosio;Tienda D;Preventa Juego NSW;Débito;$53.985
18-01-2022;Matías;Tienda A;Código digital PSN;Débito;$55.611
27-02-2021;Agustín;Tienda B;Preventa Juego STEAM;Crédito;$46.346
09-02-2021;Antonio;Tienda D;Preventa Juego PS5;Débito;$62.820
18-10-2022;Kike;Tienda B;Preventa Juego XBOX;Crédito;$37.393
13-09-2022;Agustín;Tienda B;Juego XBOX;Débito;$34.652
03-06-2022;Antonio;Tienda D;Preventa Juego STEAM;Crédito;$28.564
04-03-2022;Kike;Tienda B;Preventa Juego NSW;Débito;$28.553
23-02-2021;Kike;Tienda B;Juego PC;Crédito;$45.640
15-04-2022;Agustín;Tienda B;Juego NSW;Débito;$48.494
15-02-2021;María;Tienda A;Preventa Juego STEAM;Crédito;$59.064
23-08-2021;Diego;Tienda C;Preventa Juego STEAM;Crédito;$41.841
06-02-2021;Francisco;Tienda C;Juego PS5;Débito;$57.047
08-01-2021;Antonio;Tienda D;Código digital PSN;Crédito;$51.362
04-06-2022;María;Tienda A;Preventa Juego STEAM;Débito;$50.175
18-08-2022;Francisco;Tienda C;Preventa Juego STEAM;Crédito;$53.486
22-07-2021;María;Tienda A;Juego XBOX;Crédito;$32.351
10-12-2021;Matías;Tienda A;Juego PS5;Crédito;$34.690
26-09-2022;Kike;Tienda B;Juego PC;Débito;$55.536
12-01-2021;Ambrosio;Tienda D;Juego PC;Crédito;$52.255
27-07-2022;Antonio;Tienda D;Preventa Juego PS5;Crédito;$54.511
12-02-2022;Agustín;Tienda B;Preventa Juego STEAM;Débito;$55.044
23-03-2021;Matías;Tienda A;Juego PS5;Crédito;$38.632
20-11-2021;Antonio;Tienda D;Código digital STEAM;Crédito;$62.367
19-02-2022;Matías;Tienda A;Código digital XBOX;Débito;$55.200
05-02-2021;Agustín;Tienda B;Juego PS5;Crédito;$51.301
06-01-2022;Agustín;Tienda B;Juego PS5;Débito;$28.682
26-06-2022;María;Tienda A;Preventa Juego STEAM;Débito;$62.509
23-02-2022;Matías;Tienda A;Preventa Juego STEAM;Crédito;$29.365
09-03-2021;María;Tienda A;Juego XBOX;Crédito;$30.644
09-03-2022;Matías;Tienda A;Preventa Juego STEAM;Débito;$28.451
18-02-2021;Antonio;Tienda D;Suscripción;Crédito;$55.081
27-02-2021;Agustín;Tienda B;Código digital XBOX;Débito;$57.562
30-09-2022;María;Tienda A;Código digital XBOX;Crédito;$58.970
08-09-2022;Ambrosio;Tienda D;Preventa Juego XBOX;Débito;$35.795
11-04-2022;Francisco;Tienda C;Preventa Juego STEAM;Débito;$61.623
12-04-2022;Agustín;Tienda B;Suscripción;Crédito;$38.444
01-01-2022;María;Tienda A;Juego NSW;Crédito;$40.456
08-12-2021;Francisco;Tienda C;Juego XBOX;Crédito;$40.284
20-05-2021;María;Tienda A;Suscripción;Crédito;$48.991
27-05-2021;Antonio;Tienda D;Código digital PSN;Crédito;$30.441
03-03-2021;María;Tienda A;Juego XBOX;Débito;$49.114
21-06-2022;María;Tienda A;Preventa Juego XBOX;Débito;$56.721
07-02-2022;Agustín;Tienda B;Código digital NSW;Crédito;$61.594
22-03-2021;Kike;Tienda B;Preventa Juego NSW;Crédito;$38.354
19-01-2022;Ambrosio;Tienda D;Preventa Juego NSW;Débito;$55.843
14-04-2022;Ambrosio;Tienda D;Juego PC;Débito;$49.875
20-08-2021;Francisco;Tienda C;Código digital PSN;Crédito;$57.530
16-08-2021;Agustín;Tienda B;Código digital PSN;Crédito;$34.910
11-09-2022;Agustín;Tienda B;Código digital STEAM;Débito;$28.996
06-07-2021;María;Tienda A;Código digital XBOX;Crédito;$35.233
27-07-2022;Agustín;Tienda B;Código digital PSN;Crédito;$51.722
08-07-2022;Ambrosio;Tienda D;Código digital PSN;Crédito;$56.436
08-03-2021;Diego;Tienda C;Código digital XBOX;Crédito;$41.277
03-06-2021;Agustín;Tienda B;Suscripción;Débito;$49.095
21-06-2022;Matías;Tienda A;Código digital PSN;Débito;$57.975
22-09-2021;Matías;Tienda A;Juego NSW;Débito;$56.986
17-04-2022;Antonio;Tienda D;Código digital NSW;Crédito;$52.538
19-12-2021;Francisco;Tienda C;Código digital NSW;Crédito;$37.694
26-06-2021;Matías;Tienda A;Preventa Juego NSW;Crédito;$58.260
14-07-2021;Matías;Tienda A;Juego XBOX;Crédito;$29.869
27-10-2021;Ambrosio;Tienda D;Código digital XBOX;Débito;$33.323
08-09-2022;Diego;Tienda C;Código digital NSW;Débito;$29.716
08-06-2022;María;Tienda A;Preventa Juego PS5;Crédito;$44.375
06-04-2021;Matías;Tienda A;Código digital PSN;Débito;$53.491
28-03-2022;Ambrosio;Tienda D;Juego PC;Débito;$62.095
11-02-2022;Francisco;Tienda C;Preventa Juego NSW;Crédito;$48.740
22-05-2022;Matías;Tienda A;Suscripción;Débito;$57.039
20-09-2022;María;Tienda A;Juego PC;Crédito;$64.725
21-11-2021;Kike;Tienda B;Preventa Juego PS5;Débito;$55.021
30-05-2022;Agustín;Tienda B;Preventa Juego NSW;Crédito;$34.672
07-07-2021;Matías;Tienda A;Preventa Juego XBOX;Débito;$57.031
27-08-2022;María;Tienda A;Juego PS5;Crédito;$50.506
15-12-2021;Ambrosio;Tienda D;Juego XBOX;Débito;$37.977
13-01-2021;María;Tienda A;Código digital XBOX;Débito;$47.931
17-07-2021;Ambrosio;Tienda D;Suscripción;Crédito;$51.403
18-04-2022;Matías;Tienda A;Juego PC;Débito;$63.364
29-04-2021;María;Tienda A;Preventa Juego STEAM;Crédito;$44.250
14-02-2022;Francisco;Tienda C;Juego PS5;Débito;$56.559
15-02-2022;Agustín;Tienda B;Juego PC;Débito;$39.224
17-11-2021;María;Tienda A;Preventa Juego NSW;Crédito;$59.959
08-10-2021;María;Tienda A;Suscripción;Crédito;$48.691
31-03-2022;Agustín;Tienda B;Juego XBOX;Crédito;$36.794
04-03-2021;Agustín;Tienda B;Preventa Juego STEAM;Débito;$57.569
28-03-2022;María;Tienda A;Código digital STEAM;Débito;$28.053
22-05-2021;Antonio;Tienda D;Suscripción;Crédito;$50.148
29-10-2021;Ambrosio;Tienda D;Juego PC;Débito;$29.301
10-12-2021;Antonio;Tienda D;Código digital STEAM;Débito;$50.191
27-02-2022;Francisco;Tienda C;Juego PS5;Crédito;$46.175
12-03-2021;Matías;Tienda A;Preventa Juego XBOX;Crédito;$52.885
20-02-2022;María;Tienda A;Preventa Juego PS5;Crédito;$33.940
14-10-2021;Diego;Tienda C;Código digital STEAM;Débito;$62.968
29-01-2022;Ambrosio;Tienda D;Preventa Juego XBOX;Crédito;$57.457
19-08-2022;Kike;Tienda B;Preventa Juego STEAM;Débito;$52.018
05-11-2021;Diego;Tienda C;Preventa Juego STEAM;Débito;$40.976
01-09-2021;Francisco;Tienda C;Código digital STEAM;Crédito;$58.747
27-05-2021;Kike;Tienda B;Juego XBOX;Crédito;$42.269
02-08-2022;María;Tienda A;Juego NSW;Débito;$28.561
03-04-2022;Matías;Tienda A;Preventa Juego XBOX;Crédito;$47.826
16-06-2022;Diego;Tienda C;Preventa Juego PS5;Débito;$56.317
24-04-2021;Agustín;Tienda B;Suscripción;Débito;$48.507
07-05-2021;Agustín;Tienda B;Juego PS5;Crédito;$28.283
02-01-2021;María;Tienda A;Juego NSW;Débito;$61.593
11-07-2022;Diego;Tienda C;Preventa Juego STEAM;Débito;$34.709
28-04-2021;Matías;Tienda A;Suscripción;Crédito;$64.243
19-11-2021;Diego;Tienda C;Preventa Juego PS5;Crédito;$38.855
18-10-2021;Agustín;Tienda B;Suscripción;Crédito;$41.439
22-07-2021;Antonio;Tienda D;Preventa Juego XBOX;Crédito;$48.760
19-04-2022;Diego;Tienda C;Código digital STEAM;Débito;$57.995
06-01-2022;Kike;Tienda B;Código digital NSW;Débito;$46.822
25-03-2021;Kike;Tienda B;Preventa Juego STEAM;Débito;$38.325
10-03-2021;María;Tienda A;Preventa Juego XBOX;Débito;$38.589
28-10-2021;Antonio;Tienda D;Código digital PSN;Crédito;$57.873
29-06-2022;María;Tienda A;Juego XBOX;Crédito;$59.070
21-12-2021;Agustín;Tienda B;Juego NSW;Crédito;$28.351
07-03-2021;María;Tienda A;Código digital NSW;Débito;$37.564
28-03-2021;Kike;Tienda B;Preventa Juego NSW;Débito;$52.398
02-08-2021;Diego;Tienda C;Código digital PSN;Crédito;$42.120
31-01-2022;Kike;Tienda B;Juego PC;Débito;$55.637
04-04-2021;María;Tienda A;Código digital PSN;Crédito;$29.736
06-06-2021;Diego;Tienda C;Código digital STEAM;Crédito;$28.554
06-05-2022;Antonio;Tienda D;Juego PS5;Crédito;$53.956
14-04-2022;Agustín;Tienda B;Juego PC;Débito;$55.005
20-04-2021;Kike;Tienda B;Juego PS5;Débito;$33.286
16-12-2021;María;Tienda A;Suscripción;Crédito;$56.541
16-08-2021;Kike;Tienda B;Preventa Juego NSW;Débito;$34.961
07-03-2022;Diego;Tienda C;Código digital STEAM;Débito;$55.970
19-08-2021;Francisco;Tienda C;Juego XBOX;Crédito;$36.288
05-03-2022;Diego;Tienda C;Suscripción;Débito;$47.812
22-08-2022;Matías;Tienda A;Juego PC;Débito;$37.714
22-03-2021;Kike;Tienda B;Preventa Juego NSW;Débito;$33.172
12-07-2021;Kike;Tienda B;Código digital NSW;Débito;$55.276
28-10-2021;Kike;Tienda B;Código digital NSW;Crédito;$35.724
23-05-2022;Francisco;Tienda C;Juego NSW;Débito;$41.737
15-10-2021;Diego;Tienda C;Juego PS5;Crédito;$38.992
29-12-2021;Kike;Tienda B;Juego XBOX;Débito;$54.418
22-09-2021;Diego;Tienda C;Juego NSW;Débito;$31.769
19-04-2021;Antonio;Tienda D;Código digital PSN;Crédito;$54.416
04-07-2022;Matías;Tienda A;Suscripción;Crédito;$61.299
19-02-2022;María;Tienda A;Juego XBOX;Crédito;$34.802
15-01-2022;Kike;Tienda B;Preventa Juego XBOX;Débito;$57.148
24-10-2021;María;Tienda A;Código digital STEAM;Débito;$53.316
09-05-2022;Antonio;Tienda D;Juego PC;Débito;$57.231
06-05-2021;Agustín;Tienda B;Preventa Juego NSW;Crédito;$29.124
25-11-2021;Agustín;Tienda B;Preventa Juego XBOX;Débito;$44.715
20-01-2021;Agustín;Tienda B;Preventa Juego PS5;Débito;$61.441
11-02-2022;Diego;Tienda C;Juego PC;Crédito;$36.729
11-03-2022;Agustín;Tienda B;Código digital XBOX;Crédito;$30.969
06-01-2022;Kike;Tienda B;Preventa Juego STEAM;Crédito;$47.218
09-03-2021;Ambrosio;Tienda D;Código digital NSW;Crédito;$50.626
04-03-2021;Ambrosio;Tienda D;Juego PS5;Débito;$56.561
25-05-2021;Agustín;Tienda B;Preventa Juego NSW;Crédito;$31.446
07-02-2021;Kike;Tienda B;Juego XBOX;Crédito;$62.528
27-07-2021;Agustín;Tienda B;Preventa Juego NSW;Débito;$54.748
02-11-2021;Antonio;Tienda D;Código digital XBOX;Crédito;$55.933
10-06-2022;Matías;Tienda A;Suscripción;Crédito;$51.395
20-05-2022;Kike;Tienda B;Preventa Juego STEAM;Débito;$38.938
12-06-2022;Ambrosio;Tienda D;Código digital PSN;Débito;$36.173
04-04-2021;Kike;Tienda B;Código digital NSW;Crédito;$43.919
10-01-2022;Matías;Tienda A;Juego PS5;Crédito;$35.857
17-02-2021;Francisco;Tienda C;Código digital XBOX;Crédito;$43.203
07-09-2022;Antonio;Tienda D;Código digital NSW;Crédito;$56.963
18-02-2021;Ambrosio;Tienda D;Suscripción;Crédito;$54.505
04-08-2021;Antonio;Tienda D;Juego PC;Débito;$39.082
01-10-2022;Kike;Tienda B;Suscripción;Débito;$59.881
27-09-2022;María;Tienda A;Preventa Juego STEAM;Crédito;$61.101
18-04-2022;Agustín;Tienda B;Preventa Juego PS5;Débito;$54.409
04-03-2021;Antonio;Tienda D;Preventa Juego PS5;Crédito;$54.335
08-03-2022;Agustín;Tienda B;Preventa Juego STEAM;Crédito;$39.445
30-01-2021;Agustín;Tienda B;Código digital XBOX;Crédito;$28.478
23-04-2022;Diego;Tienda C;Preventa Juego NSW;Débito;$46.099
14-10-2022;Diego;Tienda C;Preventa Juego NSW;Crédito;$56.269
01-03-2021;Kike;Tienda B;Juego XBOX;Crédito;$54.241
17-08-2021;Diego;Tienda C;Preventa Juego STEAM;Débito;$52.511
22-07-2022;Ambrosio;Tienda D;Juego PC;Crédito;$31.430
02-03-2021;Kike;Tienda B;Juego NSW;Débito;$57.772
24-06-2021;Francisco;Tienda C;Código digital PSN;Débito;$33.178
02-11-2021;Francisco;Tienda C;Código digital STEAM;Crédito;$38.092
12-01-2021;Antonio;Tienda D;Código digital PSN;Crédito;$40.652
18-12-2021;Francisco;Tienda C;Juego PS5;Débito;$31.024
13-02-2021;Agustín;Tienda B;Preventa Juego XBOX;Crédito;$29.981
12-03-2022;Francisco;Tienda C;Preventa Juego XBOX;Débito;$38.645
09-06-2022;Kike;Tienda B;Código digital XBOX;Débito;$54.411
18-07-2022;Agustín;Tienda B;Preventa Juego STEAM;Crédito;$36.530
03-11-2021;Diego;Tienda C;Código digital PSN;Crédito;$54.509
29-04-2022;Antonio;Tienda D;Código digital NSW;Débito;$40.196
10-03-2021;Kike;Tienda B;Juego NSW;Crédito;$48.449
07-03-2021;Matías;Tienda A;Juego PS5;Crédito;$63.601
01-06-2021;Kike;Tienda B;Juego NSW;Crédito;$54.886
08-08-2021;Kike;Tienda B;Juego PC;Débito;$42.073
15-07-2022;Ambrosio;Tienda D;Juego XBOX;Débito;$41.145
09-01-2022;Matías;Tienda A;Código digital NSW;Débito;$46.671
23-06-2021;Kike;Tienda B;Código digital STEAM;Crédito;$63.482
01-09-2021;Antonio;Tienda D;Juego XBOX;Débito;$38.315
08-07-2021;Diego;Tienda C;Juego XBOX;Crédito;$60.274
26-08-2022;Antonio;Tienda D;Suscripción;Débito;$55.344
16-01-2022;Matías;Tienda A;Código digital STEAM;Débito;$36.201
13-09-2021;Diego;Tienda C;Código digital PSN;Débito;$40.090
21-07-2021;Kike;Tienda B;Código digital XBOX;Crédito;$38.598
06-04-2021;Francisco;Tienda C;Suscripción;Débito;$36.661
19-08-2022;Diego;Tienda C;Juego NSW;Crédito;$39.784
27-03-2021;Matías;Tienda A;Juego NSW;Débito;$48.117
25-08-2022;María;Tienda A;Juego PS5;Débito;$35.422
05-08-2021;Diego;Tienda C;Preventa Juego NSW;Crédito;$47.544
29-01-2022;Diego;Tienda C;Juego XBOX;Crédito;$29.750
16-03-2022;Diego;Tienda C;Preventa Juego PS5;Crédito;$29.586
11-07-2021;María;Tienda A;Suscripción;Crédito;$49.204
13-09-2021;Ambrosio;Tienda D;Código digital XBOX;Crédito;$41.799
13-03-2021;Agustín;Tienda B;Preventa Juego STEAM;Débito;$42.704
15-08-2021;Ambrosio;Tienda D;Código digital XBOX;Débito;$40.850
17-04-2022;María;Tienda A;Juego PC;Débito;$48.935
08-03-2021;Francisco;Tienda C;Código digital STEAM;Débito;$59.336
13-01-2022;María;Tienda A;Código digital XBOX;Débito;$55.333
06-08-2021;María;Tienda A;Código digital XBOX;Débito;$38.514
16-04-2021;Agustín;Tienda B;Código digital STEAM;Débito;$51.385
14-01-2021;Kike;Tienda B;Código digital PSN;Débito;$35.533
28-10-2022;Francisco;Tienda C;Código digital STEAM;Débito;$41.497
27-04-2021;Matías;Tienda A;Preventa Juego PS5;Crédito;$36.756
09-08-2022;Diego;Tienda C;Código digital NSW;Crédito;$53.519
17-01-2021;Agustín;Tienda B;Juego PS5;Crédito;$52.168
05-03-2022;Antonio;Tienda D;Preventa Juego PS5;Crédito;$55.100
17-02-2021;Francisco;Tienda C;Juego NSW;Crédito;$52.541
02-07-2021;María;Tienda A;Código digital XBOX;Crédito;$29.841
13-10-2021;Matías;Tienda A;Código digital NSW;Crédito;$44.463
24-03-2022;Ambrosio;Tienda D;Preventa Juego STEAM;Crédito;$55.735
